web_name,position_name,short_name,price,team_id,ownership,form,minutes,goals_scored,assists,clean_sheets,bonus,ict_index,has_injury_news,is_available,pts_per_90,pts_per_million,gc_per_90,appearance_rate,fixture_ease,avg_opp_strength,fixture_count,team_avg_goals_scored,team_avg_goals_conceded,form_tier,ownership_tier,total_points,predicted_xP,value_score,rag_score
Donovan,MID,BRE,4.4,5,0.0,0.0,38,0,0,0,0,4.2,0,True,9.473684210526317,0.9090909090909092,0.0,0.0131944444444444,2.5,3.5,6,1.5,1.375,cold,differential,4,0.06,0.014,13.45
Saka,MID,ARS,9.8,1,0.0,0.0,1995,6,8,10,14,202.9,1,False,6.0,13.571428571428571,0.631578947368421,0.6927083333333334,3.0,3.0,6,1.9375,0.75,cold,differential,133,0.24,0.024,13.2
Valdimarsson,GKP,BRE,3.8,5,0.0,0.0,90,0,0,0,0,1.3,0,True,1.0,0.2631578947368421,0.0,0.03125,2.5,3.5,6,1.5,1.375,cold,differential,1,0.03,0.008,13.11
Uche,FWD,CRY,5.5,8,0.0,0.0,159,0,1,0,0,8.8,0,True,9.622641509433963,3.090909090909091,0.5660377358490566,0.0552083333333333,2.4285714285714284,3.571428571428572,7,1.1290322580645162,1.1612903225806452,cold,differential,17,0.12,0.022,12.86
Coppola,DEF,BHA,4.2,6,0.0,0.0,193,0,0,1,0,4.8,0,False,4.663212435233161,2.380952380952381,0.0,0.0670138888888888,2.833333333333333,3.1666666666666665,6,1.34375,1.15625,cold,differential,10,0.32,0.076,12.13
Drakes-Thomas,MID,CRY,4.5,8,0.0,0.0,7,0,0,0,0,0.3,0,True,25.714285714285715,0.4444444444444444,0.0,0.0024305555555555,2.4285714285714284,3.571428571428572,7,1.1290322580645162,1.1612903225806452,cold,differential,2,0.05,0.011,12.13
Malen,MID,AVL,5.1,2,0.0,0.0,640,4,2,1,3,56.3,0,False,7.734375,10.784313725490197,0.84375,0.2222222222222222,2.833333333333333,3.1666666666666665,6,1.34375,1.1875,cold,differential,55,0.34,0.067,12.07
Rodney,MID,CRY,4.4,8,0.0,0.0,3,0,0,0,0,0.0,0,True,30.0,0.2272727272727272,0.0,0.0010416666666666,2.4285714285714284,3.571428571428572,7,1.1290322580645162,1.1612903225806452,cold,differential,1,0.04,0.009,12.02
Cook,MID,BOU,4.9,4,0.0,0.0,870,0,1,1,0,40.4,0,False,3.931034482758621,7.755102040816326,0.1034482758620689,0.3020833333333333,2.833333333333333,3.1666666666666665,6,1.5,1.53125,cold,differential,38,0.32,0.065,11.89
Odobert,MID,TOT,5.3,18,0.0,0.0,972,0,2,2,6,67.6,1,False,4.259259259259259,8.679245283018869,0.1851851851851851,0.3375,3.0,3.0,6,1.25,1.59375,cold,differential,46,0.05,0.009,11.56
Kudus,MID,TOT,6.4,18,0.0,0.0,1535,2,6,7,7,104.7,1,False,4.397394136807817,11.71875,0.4690553745928338,0.5329861111111112,3.0,3.0,6,1.25,1.59375,cold,differential,75,0.05,0.008,11.54
Nwaneri,MID,ARS,5.0,1,0.0,0.0,165,0,0,1,0,5.4,1,False,4.363636363636364,1.6,0.0,0.0572916666666666,3.0,3.0,6,1.9375,0.75,cold,differential,8,0.04,0.008,11.47
Merino,MID,ARS,5.4,1,0.0,0.0,996,4,3,4,5,72.6,1,False,5.963855421686747,12.22222222222222,0.6325301204819277,0.3458333333333333,3.0,3.0,6,1.9375,0.75,cold,differential,66,0.04,0.007,11.45
Kamara,MID,AVL,4.9,2,0.0,0.0,1410,1,3,5,7,64.2,1,False,3.893617021276596,12.448979591836734,0.2553191489361702,0.4895833333333333,2.833333333333333,3.1666666666666665,6,1.34375,1.1875,cold,differential,61,0.28,0.057,11.44
Gruda,MID,BHA,5.4,6,0.0,0.0,708,1,1,2,2,50.0,0,False,4.4491525423728815,6.481481481481481,0.2542372881355932,0.2458333333333333,2.833333333333333,3.1666666666666665,6,1.34375,1.15625,cold,differential,35,0.29,0.054,11.44
Scarlett,FWD,TOT,4.3,18,0.0,0.0,7,0,0,0,0,0.7,0,False,25.714285714285715,0.4651162790697674,0.0,0.0024305555555555,3.0,3.0,6,1.25,1.59375,cold,differential,2,0.03,0.007,11.38
Angulo,MID,SUN,5.0,17,0.0,0.0,254,0,0,1,0,12.6,0,False,3.188976377952756,1.8,0.0,0.0881944444444444,2.833333333333333,3.1666666666666665,6,1.03125,1.125,cold,differential,9,0.27,0.054,11.3
Davies,DEF,TOT,4.3,18,0.0,0.0,136,1,0,0,1,14.2,1,False,6.61764705882353,2.3255813953488373,0.6617647058823529,0.0472222222222222,3.0,3.0,6,1.25,1.59375,cold,differential,10,0.02,0.005,11.27
L.Paquetá,MID,WHU,5.9,19,0.0,0.0,1513,4,2,3,8,95.7,0,False,4.104428288169201,11.694915254237287,0.356906807666887,0.5253472222222222,2.6666666666666665,3.333333333333333,6,1.25,1.78125,cold,differential,69,0.51,0.086,10.9
Henderson,MID,BRE,5.0,5,0.0,1.7,1814,1,3,6,5,70.9,1,False,3.721058434399118,15.0,0.1984564498346196,0.6298611111111111,2.5,3.5,6,1.5,1.375,cold,differential,75,0.47,0.094,10.66
Adingra,MID,SUN,4.9,17,0.0,0.0,649,1,1,4,3,27.0,0,False,4.714946070878274,6.938775510204081,0.2773497688751926,0.2253472222222222,2.833333333333333,3.1666666666666665,6,1.03125,1.125,cold,differential,34,0.21,0.043,10.65
Zinchenko,DEF,NFO,4.9,16,0.0,0.0,352,0,0,0,0,18.6,0,False,1.7897727272727273,1.4285714285714284,0.0,0.1222222222222222,2.833333333333333,3.1666666666666665,6,1.0,1.375,cold,differential,7,0.18,0.037,10.31
Rúben,DEF,MCI,5.5,13,0.0,0.0,2049,2,0,12,4,78.6,1,False,4.919472913616398,20.363636363636363,0.0878477306002928,0.7114583333333333,2.857142857142857,3.142857142857143,7,2.032258064516129,0.9032258064516128,cold,differential,112,0.15,0.027,10.28
Milner,MID,BHA,4.9,6,0.0,0.5,714,1,1,2,0,34.4,1,False,4.285714285714286,6.938775510204081,0.2521008403361344,0.2479166666666666,2.833333333333333,3.1666666666666665,6,1.34375,1.15625,cold,differential,34,0.06,0.012,9.71
Gvardiol,DEF,MCI,5.8,13,0.0,0.0,1301,2,2,6,5,65.3,1,False,5.326671790930054,13.275862068965518,0.2767102229054573,0.4517361111111111,2.857142857142857,3.142857142857143,7,2.032258064516129,0.9032258064516128,cold,differential,77,0.09,0.016,9.62
Tete,DEF,FUL,4.5,10,0.0,0.0,1791,1,0,6,5,73.9,1,False,4.07035175879397,18.0,0.050251256281407,0.621875,2.833333333333333,3.1666666666666665,6,1.34375,1.4375,cold,differential,81,0.11,0.024,9.54
Dorgu,DEF,MUN,4.1,14,0.0,0.0,1329,3,3,3,8,101.9,1,False,5.011286681715576,18.04878048780488,0.4063205417607223,0.4614583333333333,2.6666666666666665,3.333333333333333,6,1.78125,1.40625,cold,differential,74,0.33,0.08,9.52
Savona,DEF,NFO,4.5,16,0.0,0.0,1025,2,0,3,0,43.5,1,False,3.424390243902439,8.666666666666666,0.1756097560975609,0.3559027777777778,2.833333333333333,3.1666666666666665,6,1.0,1.375,cold,differential,39,0.1,0.022,9.43
Mukasa,MID,MCI,4.4,13,0.0,0.0,25,0,0,0,0,3.7,0,False,7.199999999999999,0.4545454545454545,0.0,0.0086805555555555,2.857142857142857,3.142857142857143,7,2.032258064516129,0.9032258064516128,cold,differential,2,0.05,0.011,9.24
Mundle,MID,SUN,4.9,17,0.0,0.0,399,0,0,0,0,12.7,1,False,3.1578947368421053,2.8571428571428568,0.0,0.1385416666666666,2.833333333333333,3.1666666666666665,6,1.03125,1.125,cold,differential,14,0.07,0.014,9.05
Masuaku,DEF,SUN,3.9,17,0.0,0.0,125,0,0,0,0,4.9,0,False,0.72,0.2564102564102564,0.0,0.0434027777777777,2.833333333333333,3.1666666666666665,6,1.03125,1.125,cold,differential,1,0.06,0.015,9.0
John,GKP,NFO,4.0,16,0.0,0.0,437,0,0,1,0,5.7,1,False,2.265446224256293,2.75,0.0,0.1517361111111111,2.833333333333333,3.1666666666666665,6,1.0,1.375,cold,differential,11,0.04,0.01,8.75
Jimoh-Aloba,MID,AVL,4.5,2,0.0,0.0,8,0,0,0,0,0.1,0,False,11.25,0.2222222222222222,0.0,0.0027777777777777,2.833333333333333,3.1666666666666665,6,1.34375,1.1875,cold,differential,1,0.04,0.009,8.73
Winterburn,MID,BOU,4.5,4,0.0,0.0,6,0,0,0,0,0.0,0,False,15.0,0.2222222222222222,0.0,0.0020833333333333,2.833333333333333,3.1666666666666665,6,1.5,1.53125,cold,differential,1,0.04,0.009,8.73
Knight,MID,BHA,4.4,6,0.0,0.0,1,0,0,0,0,0.0,0,False,90.0,0.2272727272727272,0.0,0.0003472222222222,2.833333333333333,3.1666666666666665,6,1.34375,1.15625,cold,differential,1,0.04,0.009,8.73
Jota,MID,NFO,5.4,16,0.0,0.0,11,0,0,0,0,1.0,0,False,8.181818181818182,0.1851851851851851,0.0,0.0038194444444444,2.833333333333333,3.1666666666666665,6,1.0,1.375,cold,differential,1,0.04,0.007,8.69
Joelinton,MID,NEW,5.9,15,0.0,1.3,1770,2,1,5,2,87.9,1,False,3.406779661016949,11.35593220338983,0.1525423728813559,0.6145833333333334,2.6666666666666665,3.333333333333333,6,1.40625,1.46875,cold,differential,67,0.11,0.019,8.68
Kalimuendo,FWD,NFO,6.0,16,0.0,0.0,89,0,0,0,0,6.3,0,False,9.101123595505618,1.5,0.0,0.0309027777777777,2.833333333333333,3.1666666666666665,6,1.0,1.375,cold,differential,9,0.03,0.005,8.57
Kluivert,MID,BOU,6.9,4,0.0,0.0,914,2,0,4,3,57.8,1,False,3.938730853391685,5.797101449275362,0.1969365426695842,0.3173611111111111,2.833333333333333,3.1666666666666665,6,1.5,1.53125,cold,differential,40,0.03,0.004,8.55
Seelt,DEF,SUN,4.0,17,0.0,0.0,133,0,0,0,0,3.6,0,False,1.3533834586466165,0.5,0.0,0.0461805555555555,2.833333333333333,3.1666666666666665,6,1.03125,1.125,cold,differential,2,0.02,0.005,8.5
Neil,MID,SUN,4.8,17,0.0,0.0,13,0,0,0,0,0.4,0,False,20.76923076923077,0.625,0.0,0.0045138888888888,2.833333333333333,3.1666666666666665,6,1.03125,1.125,cold,differential,3,0.02,0.004,8.48
Tzimas,FWD,BHA,5.2,6,0.0,0.0,132,1,1,0,0,17.7,1,False,10.90909090909091,3.0769230769230766,1.3636363636363638,0.0458333333333333,2.833333333333333,3.1666666666666665,6,1.34375,1.15625,cold,differential,16,0.01,0.002,8.37
H.Traorè,MID,BOU,4.5,4,0.0,0.0,16,0,1,0,0,3.1,1,False,22.5,0.8888888888888888,5.625,0.0055555555555555,2.833333333333333,3.1666666666666665,6,1.5,1.53125,cold,differential,4,0.01,0.002,8.37
Gomez,DEF,LIV,4.9,12,0.0,0.3,512,0,2,2,2,21.3,1,False,5.44921875,6.326530612244897,0.3515625,0.1777777777777777,2.6666666666666665,3.333333333333333,6,1.625,1.3125,cold,differential,31,0.21,0.043,8.35
Kevin,MID,FUL,5.7,10,0.0,0.0,898,1,2,4,0,63.6,1,False,4.309576837416481,7.5438596491228065,0.3006681514476614,0.3118055555555555,2.833333333333333,3.1666666666666665,6,1.34375,1.4375,cold,differential,43,0.0,0.0,8.26
Traoré,MID,SUN,5.5,17,0.0,0.0,634,1,1,3,1,35.9,1,False,4.2586750788643535,5.454545454545454,0.2839116719242902,0.2201388888888888,2.833333333333333,3.1666666666666665,6,1.03125,1.125,cold,differential,30,0.0,0.0,8.26
Watson,MID,BHA,4.8,6,0.0,0.0,57,0,0,0,0,1.6,1,False,7.894736842105264,1.0416666666666667,0.0,0.0197916666666666,2.833333333333333,3.1666666666666665,6,1.34375,1.15625,cold,differential,5,0.0,0.0,8.26
Jocelin.T,MID,SUN,4.9,17,0.0,0.0,38,0,0,0,0,1.0,1,False,2.3684210526315788,0.2040816326530612,0.0,0.0131944444444444,2.833333333333333,3.1666666666666665,6,1.03125,1.125,cold,differential,1,0.0,0.0,8.26
Roberts,MID,SUN,5.4,17,0.0,0.0,27,0,0,0,0,1.4,0,False,3.333333333333333,0.1851851851851851,0.0,0.009375,2.833333333333333,3.1666666666666665,6,1.03125,1.125,cold,differential,1,0.0,0.0,8.26
Ekitiké,FWD,LIV,9.2,12,0.0,0.3,1797,11,4,7,22,156.2,1,False,6.2604340567612695,13.58695652173913,0.7512520868113524,0.6239583333333333,2.6666666666666665,3.333333333333333,6,1.625,1.3125,cold,differential,125,0.22,0.024,8.0
Henry,DEF,BRE,4.3,5,0.0,0.0,1322,0,2,4,0,26.9,1,False,3.540090771558245,12.093023255813954,0.1361573373676248,0.4590277777777777,2.5,3.5,6,1.5,1.375,cold,differential,52,0.41,0.095,7.64
Füllkrug,FWD,WHU,5.6,19,0.0,0.0,407,0,0,1,0,23.8,0,False,2.6535626535626538,2.142857142857143,0.0,0.1413194444444444,2.6666666666666665,3.333333333333333,6,1.25,1.78125,cold,differential,12,0.13,0.023,6.89
G.Rodriguez,MID,WHU,4.8,19,0.0,0.0,175,0,0,1,0,1.7,0,False,4.114285714285715,1.6666666666666667,0.0,0.0607638888888888,2.6666666666666665,3.333333333333333,6,1.25,1.78125,cold,differential,8,0.12,0.025,6.87
Sonne,DEF,BUR,3.8,3,0.0,0.0,164,1,0,0,0,9.2,0,False,7.134146341463415,3.421052631578948,0.5487804878048781,0.0569444444444444,2.6666666666666665,3.333333333333333,6,1.03125,1.96875,cold,differential,13,0.1,0.026,6.75
Hannibal,MID,BUR,4.7,3,0.0,0.2,981,1,4,2,4,52.8,1,False,4.770642201834862,11.063829787234042,0.4587155963302752,0.340625,2.6666666666666665,3.333333333333333,6,1.03125,1.96875,cold,differential,52,0.08,0.017,6.73
Bradley,DEF,LIV,4.9,12,0.0,0.0,928,0,2,4,2,32.3,1,False,4.073275862068965,8.571428571428571,0.1939655172413793,0.3222222222222222,2.6666666666666665,3.333333333333333,6,1.625,1.3125,cold,differential,42,0.1,0.02,6.62
A.Becker,GKP,LIV,5.4,12,0.0,0.0,2250,0,0,8,8,46.7,1,False,3.56,16.48148148148148,0.0,0.78125,2.6666666666666665,3.333333333333333,6,1.625,1.3125,cold,differential,89,0.1,0.019,6.6
James,DEF,CHE,5.6,7,0.0,0.0,1892,2,6,8,11,103.8,1,False,5.375264270613108,20.17857142857143,0.3805496828752642,0.6569444444444444,2.6666666666666665,3.333333333333333,6,1.65625,1.28125,cold,differential,113,0.09,0.016,6.47
Lascelles,DEF,NEW,4.3,15,0.0,0.0,19,0,0,0,0,1.7,0,False,4.7368421052631575,0.2325581395348837,0.0,0.0065972222222222,2.6666666666666665,3.333333333333333,6,1.40625,1.46875,cold,differential,1,0.08,0.019,6.46
Gittens,MID,CHE,6.0,7,0.0,0.0,486,0,2,1,0,31.3,1,False,4.62962962962963,4.166666666666667,0.3703703703703703,0.16875,2.6666666666666665,3.333333333333333,6,1.65625,1.28125,cold,differential,25,0.06,0.01,6.13
Schär,DEF,NEW,5.2,15,0.0,0.0,1089,0,0,4,0,46.4,1,False,4.214876033057851,9.807692307692308,0.0,0.378125,2.6666666666666665,3.333333333333333,6,1.40625,1.46875,cold,differential,51,0.05,0.01,6.06
Grealish,MID,EVE,6.3,9,0.0,0.0,1627,2,6,7,12,129.2,1,False,4.370006146281499,12.53968253968254,0.4425322679778734,0.5649305555555556,2.6666666666666665,3.333333333333333,6,1.21875,1.15625,cold,differential,79,0.05,0.008,6.01
Jörgensen,GKP,CHE,4.3,7,0.0,0.0,264,0,0,0,0,5.9,1,False,2.0454545454545454,1.3953488372093024,0.0,0.0916666666666666,2.6666666666666665,3.333333333333333,6,1.65625,1.28125,cold,differential,6,0.04,0.009,5.97
De Ligt,DEF,MUN,4.9,14,0.0,0.0,1170,1,0,1,5,45.7,1,False,3.3076923076923075,8.775510204081632,0.0769230769230769,0.40625,2.6666666666666665,3.333333333333333,6,1.78125,1.40625,cold,differential,43,0.04,0.008,5.94
N.Aguerd,DEF,WHU,4.4,19,0.0,0.0,180,0,0,0,0,5.1,1,False,1.5,0.6818181818181818,0.0,0.0625,2.6666666666666665,3.333333333333333,6,1.25,1.78125,cold,differential,3,0.03,0.007,5.85
Marshall,FWD,WHU,4.3,19,0.0,0.0,58,0,0,0,0,0.8,0,False,3.103448275862069,0.4651162790697674,0.0,0.0201388888888888,2.6666666666666665,3.333333333333333,6,1.25,1.78125,cold,differential,2,0.02,0.005,5.74
Banel,MID,BUR,4.5,3,0.0,0.0,9,0,0,0,0,0.0,0,False,10.0,0.2222222222222222,0.0,0.003125,2.6666666666666665,3.333333333333333,6,1.03125,1.96875,cold,differential,1,0.02,0.004,5.72
Irving,MID,WHU,4.3,19,0.0,0.0,156,0,0,0,0,8.6,0,False,5.1923076923076925,2.0930232558139537,0.0,0.0541666666666666,2.6666666666666665,3.333333333333333,6,1.25,1.78125,cold,differential,9,0.01,0.002,5.61
Cullen,MID,BUR,4.9,3,0.0,0.0,1513,2,2,3,8,66.0,1,False,4.163912756113682,14.285714285714285,0.2379378717779246,0.5253472222222222,2.6666666666666665,3.333333333333333,6,1.03125,1.96875,cold,differential,70,0.0,0.0,5.49
Earthy,MID,WHU,4.5,19,0.0,0.0,8,0,0,0,0,0.4,0,False,11.25,0.2222222222222222,0.0,0.0027777777777777,2.6666666666666665,3.333333333333333,6,1.25,1.78125,cold,differential,1,0.0,0.0,5.49
Krafth,DEF,NEW,4.3,15,0.0,0.0,45,0,0,0,0,0.3,1,False,0.0,0.0,0.0,0.015625,2.6666666666666665,3.333333333333333,6,1.40625,1.46875,cold,differential,0,0.0,0.0,5.49
L.Guilherme,MID,WHU,4.9,19,0.0,0.0,121,0,0,0,0,2.5,0,False,3.7190082644628095,1.020408163265306,0.0,0.0420138888888888,2.6666666666666665,3.333333333333333,6,1.25,1.78125,cold,differential,5,0.0,0.0,5.49
Endo,MID,LIV,4.9,12,0.0,0.0,170,0,1,1,0,8.0,1,False,6.352941176470589,2.4489795918367343,0.5294117647058824,0.0590277777777777,2.6666666666666665,3.333333333333333,6,1.625,1.3125,cold,differential,12,0.0,0.0,5.49
Martinez,DEF,MUN,4.8,14,0.0,-1.0,959,0,0,3,3,32.5,1,False,3.3785192909280504,7.5,0.0,0.3329861111111111,2.6666666666666665,3.333333333333333,6,1.78125,1.40625,,differential,36,0.06,0.012,4.62
Onyeka,MID,BRE,4.8,5,0.0,0.0,88,0,2,0,0,4.6,0,False,12.272727272727272,2.5,2.0454545454545454,0.0305555555555555,2.5,3.5,6,1.5,1.375,cold,differential,12,0.09,0.019,3.77
Carvalho,MID,BRE,4.6,5,0.0,0.0,100,1,0,0,1,8.1,1,False,11.7,2.8260869565217392,0.8999999999999999,0.0347222222222222,2.5,3.5,6,1.5,1.375,cold,differential,13,0.08,0.017,3.65
Peart-Harris,MID,BRE,4.4,5,0.0,0.0,1,0,0,0,0,0.0,0,False,90.0,0.2272727272727272,0.0,0.0003472222222222,2.5,3.5,6,1.5,1.375,cold,differential,1,0.04,0.009,3.2
Milambo,MID,BRE,5.2,5,0.0,0.0,45,0,0,0,0,0.6,1,False,2.0,0.1923076923076923,0.0,0.015625,2.5,3.5,6,1.5,1.375,cold,differential,1,0.0,0.0,2.73
Janelt,MID,BRE,4.9,5,0.0,0.0,1253,1,4,5,6,72.5,1,False,5.027932960893855,14.285714285714285,0.3591380686352753,0.4350694444444444,2.5,3.5,6,1.5,1.375,cold,differential,70,0.0,0.0,2.73
Esse,MID,CRY,4.7,8,0.0,0.0,40,0,0,0,0,1.5,0,False,9.0,0.851063829787234,0.0,0.0138888888888888,2.4285714285714284,3.571428571428572,7,1.1290322580645162,1.1612903225806452,cold,differential,4,0.04,0.009,2.02
Édouard,FWD,CRY,5.0,8,0.0,0.0,2,0,0,0,0,0.2,0,False,45.0,0.2,0.0,0.0006944444444444,2.4285714285714284,3.571428571428572,7,1.1290322580645162,1.1612903225806452,cold,differential,1,0.04,0.008,2.0
Nketiah,FWD,CRY,5.4,8,0.0,0.0,414,2,0,0,3,37.8,1,False,5.0,4.259259259259259,0.4347826086956522,0.14375,2.4285714285714284,3.571428571428572,7,1.1290322580645162,1.1612903225806452,cold,differential,23,0.02,0.004,1.77
Guessand,MID,CRY,6.2,8,0.0,0.0,880,1,3,2,0,41.2,1,False,4.295454545454545,6.774193548387097,0.409090909090909,0.3055555555555556,2.4285714285714284,3.571428571428572,7,1.1290322580645162,1.1612903225806452,cold,differential,42,0.0,0.0,1.55
